task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/158,competitive,gemma-12b:zero_shot,10,2,0,12,0.833,83.0,,1.0,2.36,67.55,3.13,0.359,,372,0,372
HumanEval/158,competitive,gemma-27b:scot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.071,,0,0,0
HumanEval/158,competitive,gemma-27b:few_shot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.071,,0,0,0
HumanEval/158,competitive,gemma-12b:cot,10,2,0,12,0.833,83.0,,1.0,2.36,67.55,3.13,0.359,,0,0,0
HumanEval/158,competitive,gemma-12b:few_shot,10,2,0,12,0.833,83.0,,1.0,2.36,67.55,3.13,0.359,,0,0,0
HumanEval/158,competitive,gemma-12b:scot,11,1,0,12,0.917,83.0,,1.0,2.36,67.55,3.13,0.371,,0,0,0
HumanEval/159,competitive,gemma-1b:zero_shot,0,0,0,0,0,24.0,,1.0,2.0,58.26,1.1,0.87,,371,0,371
HumanEval/159,competitive,gemma-1b:scot,0,0,0,0,0,27.0,,1.0,1.0,81.99,0.14,0.188,,371,0,371
HumanEval/159,competitive,gemma-1b:cot,0,0,0,0,0,22.0,,1.0,2.0,65.19,1.17,0.854,,742,0,742
HumanEval/159,competitive,gemma-1b:few_shot,0,0,0,0,0,22.0,,1.0,2.0,65.44,1.17,0.852,,1484,0,1484
HumanEval/159,competitive,gemma-4b:zero_shot,3,7,0,10,0.3,84.0,,1.0,1.91,78.22,1.69,0.697,,371,0,371
HumanEval/159,competitive,gemma-27b:zero_shot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,competitive,gemma-4b:cot,2,7,0,9,0.222,84.0,,1.0,2.0,78.03,1.66,0.708,,0,0,0
HumanEval/159,competitive,gemma-4b:few_shot,2,7,0,9,0.222,84.0,,1.0,2.0,78.03,1.66,0.708,,0,0,0
HumanEval/159,competitive,gemma-4b:scot,4,6,0,10,0.4,84.0,,1.0,1.91,78.22,1.69,0.697,,0,0,0
HumanEval/159,competitive,gemma-27b:cot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,competitive,gemma-12b:zero_shot,12,1,0,13,0.923,100.0,,1.0,2.0,51.01,0.93,0.027,,0,0,0
HumanEval/159,competitive,gemma-12b:cot,11,0,0,11,1.0,86.0,,0.0,2.08,75.98,1.83,0.69,,371,0,371
HumanEval/159,competitive,gemma-27b:scot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,competitive,gemma-27b:few_shot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,competitive,gemma-12b:scot,12,1,0,13,0.923,88.0,,1.0,2.07,74.63,1.97,0.657,,281,181,462
HumanEval/159,competitive,gemma-12b:few_shot,11,0,0,11,1.0,86.0,,0.0,2.08,75.98,1.83,0.69,,1124,724,1848
HumanEval/160,competitive,gemma-1b:scot,0,0,0,0,0,7.0,,1.0,9.0,54.84,0.77,0.081,,281,0,281
HumanEval/160,competitive,gemma-1b:cot,0,0,0,0,0,7.0,,1.0,9.0,54.84,0.77,0.081,,281,0,281
HumanEval/160,competitive,gemma-1b:zero_shot,0,0,0,0,0,7.0,,1.0,9.0,54.84,0.77,0.081,,0,0,0
HumanEval/160,competitive,gemma-1b:few_shot,0,0,0,0,0,7.0,,1.0,9.0,54.84,0.77,0.081,,0,0,0
HumanEval/160,competitive,gemma-4b:zero_shot,5,6,0,11,0.455,90.0,,1.0,2.42,67.66,3.04,0.464,,281,0,281
HumanEval/160,competitive,gemma-4b:cot,3,8,0,11,0.273,90.0,,1.0,2.42,67.66,3.04,0.462,,281,0,281
HumanEval/160,competitive,gemma-27b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.042,,0,0,0
HumanEval/160,competitive,gemma-27b:cot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.042,,0,0,0
HumanEval/160,competitive,gemma-4b:scot,3,8,0,11,0.273,90.0,,1.0,2.42,67.66,3.04,0.463,,281,0,281
HumanEval/160,competitive,gemma-4b:few_shot,4,7,0,11,0.364,90.0,,1.0,2.42,67.66,3.04,0.464,,281,0,281
HumanEval/160,competitive,gemma-27b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.042,,0,0,0
HumanEval/160,competitive,gemma-27b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.042,,0,0,0
HumanEval/160,competitive,gemma-12b:zero_shot,10,3,0,13,0.769,90.0,,1.0,2.07,67.46,3.04,0.465,,0,0,0
HumanEval/161,competitive,gemma-1b:zero_shot,0,0,0,0,0,14.0,,1.0,4.0,90.19,1.11,0.76,,178,189,367
HumanEval/160,competitive,gemma-12b:cot,10,3,0,13,0.769,90.0,,1.0,2.07,67.87,3.04,0.461,,356,378,734
HumanEval/161,competitive,gemma-1b:cot,0,0,0,0,0,14.0,,1.0,4.0,90.19,1.11,0.76,,178,189,367
HumanEval/161,competitive,gemma-1b:scot,0,0,0,0,0,14.0,,1.0,4.0,90.19,1.11,0.76,,178,189,367
HumanEval/160,competitive,gemma-12b:scot,12,2,0,14,0.857,91.0,,1.0,2.06,66.51,3.19,0.443,,178,189,367
HumanEval/160,competitive,gemma-12b:few_shot,12,2,0,14,0.857,91.0,,1.0,2.06,66.51,3.19,0.445,,0,0,0
HumanEval/161,competitive,gemma-1b:few_shot,0,0,0,0,0,14.0,,1.0,4.0,90.19,1.11,0.76,,178,0,178
HumanEval/161,competitive,gemma-4b:zero_shot,8,2,0,10,0.8,79.0,,1.0,2.36,73.42,2.26,0.372,,178,0,178
HumanEval/161,competitive,gemma-4b:cot,9,1,0,10,0.9,79.0,,1.0,2.36,73.42,2.26,0.372,,178,0,178
HumanEval/161,competitive,gemma-27b:zero_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/161,competitive,gemma-27b:cot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/161,competitive,gemma-4b:scot,8,2,0,10,0.8,79.0,,1.0,2.36,73.42,2.26,0.372,,178,0,178
HumanEval/161,competitive,gemma-4b:few_shot,8,2,0,10,0.8,79.0,,1.0,2.36,73.42,2.26,0.372,,178,0,178
HumanEval/161,competitive,gemma-27b:scot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/161,competitive,gemma-12b:zero_shot,8,2,0,10,0.8,98.0,,1.0,3.0,47.09,1.63,0.105,,534,0,534
HumanEval/161,competitive,gemma-12b:cot,8,0,0,8,1.0,100.0,,0.667,3.25,48.39,1.53,0.092,,0,0,0
HumanEval/161,competitive,gemma-27b:few_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/161,competitive,gemma-12b:scot,8,2,0,10,0.8,98.0,,1.0,3.0,47.09,1.63,0.105,,0,0,0
HumanEval/161,competitive,gemma-12b:few_shot,8,1,0,9,0.889,100.0,,1.0,3.22,46.79,1.68,0.079,,0,0,0
HumanEval/162,competitive,gemma-1b:zero_shot,0,0,0,0,0,24.0,,1.0,2.0,100.0,1.0,0.695,,0,0,0
HumanEval/162,competitive,gemma-1b:scot,0,0,0,0,0,24.0,,1.0,2.0,100.0,1.0,0.695,,0,0,0
HumanEval/162,competitive,gemma-1b:cot,0,0,0,0,0,24.0,,1.0,2.0,100.0,1.0,0.695,,0,0,0
HumanEval/162,competitive,gemma-1b:few_shot,0,0,0,0,0,24.0,,1.0,2.0,100.0,1.0,0.695,,0,0,0
HumanEval/162,competitive,gemma-27b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.081,,0,0,0
HumanEval/162,competitive,gemma-27b:cot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.081,,0,0,0
HumanEval/162,competitive,gemma-4b:zero_shot,2,7,0,9,0.222,81.0,,1.0,2.0,75.57,2.82,0.296,,0,0,0
HumanEval/162,competitive,gemma-4b:cot,2,7,0,9,0.222,81.0,,1.0,2.0,75.57,2.82,0.322,,0,0,0
HumanEval/162,competitive,gemma-4b:scot,2,7,0,9,0.222,81.0,,1.0,2.0,75.57,2.82,0.324,,0,0,0
HumanEval/162,competitive,gemma-4b:few_shot,2,7,0,9,0.222,81.0,,1.0,2.0,75.57,2.82,0.316,,152,0,152
HumanEval/162,competitive,gemma-12b:zero_shot,2,7,0,9,0.222,82.0,,1.0,2.09,73.08,3.0,0.315,,0,0,0
HumanEval/162,competitive,gemma-12b:cot,2,7,0,9,0.222,82.0,,1.0,2.09,73.08,3.0,0.313,,152,0,152
HumanEval/162,competitive,gemma-27b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.081,,0,0,0
HumanEval/162,competitive,gemma-27b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.081,,0,0,0
HumanEval/162,competitive,gemma-12b:scot,2,7,0,9,0.222,82.0,,1.0,2.09,73.08,3.0,0.315,,304,0,304
HumanEval/162,competitive,gemma-12b:few_shot,2,7,0,9,0.222,82.0,,1.0,2.09,73.08,3.0,0.315,,0,0,0
HumanEval/163,competitive,gemma-1b:scot,0,0,0,0,0,14.0,,1.0,4.0,94.0,1.82,0.614,,170,206,376
HumanEval/163,competitive,gemma-1b:zero_shot,0,0,0,0,0,12.0,,1.0,5.0,92.72,1.82,0.614,,170,206,376
HumanEval/163,competitive,gemma-1b:cot,0,0,0,0,0,12.0,,1.0,5.0,92.72,1.82,0.614,,170,206,376
HumanEval/163,competitive,gemma-1b:few_shot,0,0,0,0,0,14.0,,1.0,4.0,94.0,1.82,0.614,,0,0,0
HumanEval/163,competitive,gemma-4b:cot,3,7,0,10,0.3,95.0,,1.0,2.27,74.29,3.55,0.366,,0,0,0
HumanEval/163,competitive,gemma-4b:zero_shot,7,4,0,11,0.636,95.0,,1.0,2.67,66.52,4.64,0.285,,0,0,0
HumanEval/163,competitive,gemma-27b:zero_shot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.107,,0,0,0
HumanEval/163,competitive,gemma-4b:scot,7,4,0,11,0.636,95.0,,1.0,2.67,66.52,4.64,0.285,,170,0,170
HumanEval/163,competitive,gemma-27b:cot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.107,,0,0,0
HumanEval/163,competitive,gemma-4b:few_shot,8,4,0,12,0.667,95.0,,1.0,2.62,65.41,4.82,0.277,,0,0,0
HumanEval/163,competitive,gemma-12b:zero_shot,9,2,0,11,0.818,100.0,,1.0,1.73,53.62,2.36,0.188,,0,0,0
HumanEval/163,competitive,gemma-27b:scot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.107,,0,0,0
HumanEval/163,competitive,gemma-12b:cot,9,2,0,11,0.818,100.0,,1.0,1.73,53.62,2.36,0.188,,340,0,340
HumanEval/163,competitive,gemma-27b:few_shot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.107,,0,0,0
HumanEval/163,competitive,gemma-12b:scot,9,2,0,11,0.818,100.0,,1.0,1.73,53.62,2.36,0.188,,0,0,0
HumanEval/163,competitive,gemma-12b:few_shot,9,2,0,11,0.818,100.0,,1.0,1.73,53.62,2.36,0.188,,0,0,0
HumanEval/139,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.07,0.114,,0,0,0
HumanEval/139,actor_critic,gemma-27b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.07,0.114,,0,0,0
HumanEval/139,actor_critic,gemma-27b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.07,0.114,,0,0,0
HumanEval/140,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,25.0,,1.0,0,100.0,0.07,0.04,,0,0,0
HumanEval/140,actor_critic,gemma-27b:few_shot,0,0,0,0,0,25.0,,1.0,0,100.0,0.07,0.04,,0,0,0
HumanEval/140,actor_critic,gemma-27b:scot,0,0,0,0,0,25.0,,1.0,0,100.0,0.07,0.04,,0,0,0
HumanEval/141,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,10.0,,1.0,0,100.0,0.05,0.065,,0,0,0
HumanEval/141,actor_critic,gemma-27b:few_shot,0,0,0,0,0,10.0,,1.0,0,100.0,0.05,0.065,,0,0,0
HumanEval/141,actor_critic,gemma-27b:scot,0,0,0,0,0,10.0,,1.0,0,100.0,0.05,0.065,,0,0,0
HumanEval/143,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.05,0.059,,0,0,0
HumanEval/143,actor_critic,gemma-27b:few_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.05,0.059,,0,0,0
HumanEval/143,actor_critic,gemma-27b:scot,0,0,0,0,0,40.0,,1.0,0,100.0,0.05,0.059,,0,0,0
HumanEval/142,actor_critic,gemma-27b:few_shot,0,0,0,0,0,12.0,,1.0,0,100.0,0.05,0.076,,0,0,0
HumanEval/142,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,12.0,,1.0,0,100.0,0.05,0.076,,0,0,0
HumanEval/142,actor_critic,gemma-27b:scot,0,0,0,0,0,12.0,,1.0,0,100.0,0.05,0.076,,0,0,0
HumanEval/144,actor_critic,gemma-27b:few_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.056,,0,0,0
HumanEval/144,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.056,,0,0,0
HumanEval/144,actor_critic,gemma-27b:scot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.056,,0,0,0
HumanEval/145,actor_critic,gemma-27b:few_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.055,,0,0,0
HumanEval/145,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.055,,0,0,0
HumanEval/145,actor_critic,gemma-27b:scot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.055,,0,0,0
HumanEval/146,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.08,0.088,,0,0,0
HumanEval/146,actor_critic,gemma-27b:few_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.08,0.088,,0,0,0
HumanEval/146,actor_critic,gemma-27b:scot,0,0,0,0,0,18.0,,1.0,0,100.0,0.08,0.088,,0,0,0
HumanEval/147,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,25.0,,1.0,0,100.0,0.06,0.055,,0,0,0
HumanEval/147,actor_critic,gemma-27b:few_shot,0,0,0,0,0,25.0,,1.0,0,100.0,0.06,0.055,,0,0,0
HumanEval/147,actor_critic,gemma-27b:scot,0,0,0,0,0,25.0,,1.0,0,100.0,0.06,0.055,,0,0,0
HumanEval/148,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.05,0.04,,0,0,0
HumanEval/148,actor_critic,gemma-27b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.05,0.04,,0,0,0
HumanEval/148,actor_critic,gemma-27b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.05,0.04,,0,0,0
HumanEval/149,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,20.0,,1.0,0,100.0,0.05,0.052,,0,0,0
HumanEval/149,actor_critic,gemma-27b:few_shot,0,0,0,0,0,20.0,,1.0,0,100.0,0.05,0.052,,0,0,0
HumanEval/149,actor_critic,gemma-27b:scot,0,0,0,0,0,20.0,,1.0,0,100.0,0.05,0.052,,0,0,0
HumanEval/150,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.125,,0,0,0
HumanEval/150,actor_critic,gemma-27b:few_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.125,,0,0,0
HumanEval/150,actor_critic,gemma-27b:scot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.125,,0,0,0
HumanEval/152,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.043,,0,0,0
HumanEval/152,actor_critic,gemma-27b:few_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.043,,0,0,0
HumanEval/152,actor_critic,gemma-27b:scot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.043,,0,0,0
HumanEval/151,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.07,0.076,,0,0,0
HumanEval/151,actor_critic,gemma-27b:few_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.07,0.076,,0,0,0
HumanEval/151,actor_critic,gemma-27b:scot,0,0,0,0,0,18.0,,1.0,0,100.0,0.07,0.076,,0,0,0
HumanEval/153,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.041,,0,0,0
HumanEval/153,actor_critic,gemma-27b:few_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.041,,0,0,0
HumanEval/154,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.074,,0,0,0
HumanEval/153,actor_critic,gemma-27b:scot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.041,,0,0,0
HumanEval/154,actor_critic,gemma-27b:few_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.074,,0,0,0
HumanEval/154,actor_critic,gemma-27b:scot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.074,,0,0,0
HumanEval/155,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.077,,0,0,0
HumanEval/156,actor_critic,gemma-27b:few_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.058,,0,0,0
HumanEval/156,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.058,,0,0,0
HumanEval/155,actor_critic,gemma-27b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.077,,0,0,0
HumanEval/155,actor_critic,gemma-27b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.077,,0,0,0
HumanEval/156,actor_critic,gemma-27b:scot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.058,,0,0,0
HumanEval/158,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.071,,0,0,0
HumanEval/157,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.092,,0,0,0
HumanEval/157,actor_critic,gemma-27b:few_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.092,,0,0,0
HumanEval/158,actor_critic,gemma-27b:few_shot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.071,,0,0,0
HumanEval/157,actor_critic,gemma-27b:scot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.092,,0,0,0
HumanEval/158,actor_critic,gemma-27b:scot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.071,,0,0,0
HumanEval/160,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.042,,0,0,0
HumanEval/159,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,actor_critic,gemma-27b:few_shot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,actor_critic,gemma-27b:scot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/160,actor_critic,gemma-27b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.042,,0,0,0
HumanEval/161,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/161,actor_critic,gemma-27b:few_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/161,actor_critic,gemma-27b:scot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/160,actor_critic,gemma-27b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.042,,0,0,0
HumanEval/162,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.081,,0,0,0
HumanEval/162,actor_critic,gemma-27b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.081,,0,0,0
HumanEval/162,actor_critic,gemma-27b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.081,,0,0,0
HumanEval/163,actor_critic,gemma-27b:few_shot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.107,,0,0,0
HumanEval/163,actor_critic,gemma-27b:zero_shot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.107,,0,0,0
HumanEval/163,actor_critic,gemma-27b:scot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.107,,0,0,0
